Issue_NumAuthor_LoginFile_NamePatch_TextCommit_MessageCommit_Title
1Olaf Lenz['src/java/net/sf/jabref/FileSortTab.java', 'src/java/net/sf/jabref/FileTab.java', 'src/java/net/sf/jabref/JabRefPreferences.java', 'src/java/net/sf/jabref/PrefsDialog3.java', 'src/java/net/sf/jabref/TablePrefsTab.java', 'src/java/net/sf/jabref/export/FileActions.java', 'src/java/net/sf/jabref/gui/ImportInspectionDialog.java', 'src/java/net/sf/jabref/gui/MainTable.java']"@@ -0,0 +1,387 @@
+/*  Copyright (C) 2013 JabRef contributors.
+            EXPORT_SECONDARY_SORT_DESCENDING = ""exportSecDescending"",
+            EXPORT_TERTIARY_SORT_FIELD = ""exportTerSort"",
+            EXPORT_TERTIARY_SORT_DESCENDING = ""exportTerDescending"";
 
     // This String is used in the encoded list in prefs of external file type
     // modifications, in order to indicate a removed default file type:
     public static final String FILE_TYPE_REMOVED_FLAG = ""REMOVED"";
 
-    private static final char[][] VALUE_DELIMITERS =
-            new char[][]{ {'""', '""'}, {'{', '}'} };
+    private static final char[][] VALUE_DELIMITERS
+            = new char[][]{{'""', '""'}, {'{', '}'}};
 
     public String WRAPPED_USERNAME, MARKING_WITH_NUMBER_PATTERN;
 
     Preferences prefs;
     public HashMap<String, Object> defaults = new HashMap<String, Object>();
-    public HashMap<String, String>
-        keyBinds = new HashMap<String, String>(),
-        defKeyBinds = new HashMap<String, String>();
+    public HashMap<String, String> keyBinds = new HashMap<String, String>(),
+            defKeyBinds = new HashMap<String, String>();
     private HashSet<String> putBracesAroundCapitalsFields = new HashSet<String>(4);
     private HashSet<String> nonWrappableFields = new HashSet<String>(5);
     private static LabelPattern keyPattern;
 
     // Object containing custom export formats:
     public CustomExportList customExports;
 
-    /** Set with all custom {@link net.sf.jabref.imports.ImportFormat}s */
+    /**
+     * Set with all custom {@link net.sf.jabref.imports.ImportFormat}s
+     */
     public CustomImportList customImports;
 
     // Object containing info about customized entry editor tabs.
     private EntryEditorTabList tabList = null;
-
     // Map containing all registered external file types:
     private TreeSet<ExternalFileType> externalFileTypes = new TreeSet<ExternalFileType>();
 
-    public final ExternalFileType HTML_FALLBACK_TYPE =
-            new ExternalFileType(""URL"", ""html"", ""text/html"", """", ""www"");
+    public final ExternalFileType HTML_FALLBACK_TYPE
+            = new ExternalFileType(""URL"", ""html"", ""text/html"", """", ""www"");
 
     // The following field is used as a global variable during the export of a database.
     // By setting this field to the path of the database's default file directory, formatters
@@ -133,69 +148,120 @@
     // The following field is used as a global variable during the export of a database.
     // It is used to hold custom name formatters defined by a custom export filter.
     // It is set before the export starts:
-    public HashMap<String,String> customExportNameFormatters = null;
+    public HashMap<String, String> customExportNameFormatters = null;
 
     // The only instance of this class:
     private static JabRefPreferences singleton = null;
 
     public static JabRefPreferences getInstance() {
-		if (singleton == null)
-			singleton = new JabRefPreferences();
-		return singleton;
-	}
+        if (singleton == null) {
+            singleton = new JabRefPreferences();
+        }
+        return singleton;
+    }
+
+    // Upgrade the preferences for the current version
+    // The old preference is kept in case an old version of JabRef is used with 
+    // these preferences, but it is only used when the new preference does not 
+    // exist
+    private void upgradeOldPreferences() {
+        if (prefs.get(SAVE_IN_SPECIFIED_ORDER, null) == null) {
+            if (prefs.getBoolean(""saveInStandardOrder"", false)) {
+                putBoolean(SAVE_IN_SPECIFIED_ORDER, true);
+                put(SAVE_PRIMARY_SORT_FIELD, ""author"");
+                put(SAVE_SECONDARY_SORT_FIELD, ""editor"");
+                put(SAVE_TERTIARY_SORT_FIELD, ""year"");
+                putBoolean(SAVE_PRIMARY_SORT_DESCENDING, false);
+                putBoolean(SAVE_SECONDARY_SORT_DESCENDING, false);
+                putBoolean(SAVE_TERTIARY_SORT_DESCENDING, false);
+            } else if (prefs.getBoolean(""saveInTitleOrder"", false)) {
+                // saveInTitleOrder => title, author, editor
+                putBoolean(SAVE_IN_SPECIFIED_ORDER, true);
+                put(SAVE_PRIMARY_SORT_FIELD, ""title"");
+                put(SAVE_SECONDARY_SORT_FIELD, ""author"");
+                put(SAVE_TERTIARY_SORT_FIELD, ""editor"");
+                putBoolean(SAVE_PRIMARY_SORT_DESCENDING, false);
+                putBoolean(SAVE_SECONDARY_SORT_DESCENDING, false);
+                putBoolean(SAVE_TERTIARY_SORT_DESCENDING, false);
+            }
+        }
+        
+        if (prefs.get(EXPORT_IN_SPECIFIED_ORDER, null) == null) {
+            if (prefs.getBoolean(""exportInStandardOrder"", false)) {
+                putBoolean(EXPORT_IN_SPECIFIED_ORDER, true);
+                put(EXPORT_PRIMARY_SORT_FIELD, ""author"");
+                put(EXPORT_SECONDARY_SORT_FIELD, ""editor"");
+                put(EXPORT_TERTIARY_SORT_FIELD, ""year"");
+                putBoolean(EXPORT_PRIMARY_SORT_DESCENDING, false);
+                putBoolean(EXPORT_SECONDARY_SORT_DESCENDING, false);
+                putBoolean(EXPORT_TERTIARY_SORT_DESCENDING, false);
+            } else if (prefs.getBoolean(""exportInTitleOrder"", false)) {
+                // exportInTitleOrder => title, author, editor
+                putBoolean(EXPORT_IN_SPECIFIED_ORDER, true);
+                put(EXPORT_PRIMARY_SORT_FIELD, ""title"");
+                put(EXPORT_SECONDARY_SORT_FIELD, ""author"");
+                put(EXPORT_TERTIARY_SORT_FIELD, ""editor"");
+                putBoolean(EXPORT_PRIMARY_SORT_DESCENDING, false);
+                putBoolean(EXPORT_SECONDARY_SORT_DESCENDING, false);
+                putBoolean(EXPORT_TERTIARY_SORT_DESCENDING, false);
+            }
+        }
+    }
 
     // The constructor is made private to enforce this as a singleton class:
     private JabRefPreferences() {
 
         try {
-            if (new File(""jabref.xml"").exists()){
+            if (new File(""jabref.xml"").exists()) {
                 importPreferences(""jabref.xml"");
             }
         } catch (IOException e) {
             Globals.logger(""Could not import preferences from jabref.xml:"" + e.getLocalizedMessage());
         }
-        
+
+        // load user preferences 
         prefs = Preferences.userNodeForPackage(JabRef.class);
-        
+        upgradeOldPreferences();
+
         if (Globals.osName.equals(Globals.MAC)) {
-			//defaults.put(""pdfviewer"", ""/Applications/Preview.app"");
-			//defaults.put(""psviewer"", ""/Applications/Preview.app"");
-			//defaults.put(""htmlviewer"", ""/Applications/Safari.app"");
-        	defaults.put(EMACS_PATH, ""emacsclient"");
-        	defaults.put(EMACS_23, true);
-        	defaults.put(EMACS_ADDITIONAL_PARAMETERS, ""-n -e"");
+            //defaults.put(""pdfviewer"", ""/Applications/Preview.app"");
+            //defaults.put(""psviewer"", ""/Applications/Preview.app"");
+            //defaults.put(""htmlviewer"", ""/Applications/Safari.app"");
+            defaults.put(EMACS_PATH, ""emacsclient"");
+            defaults.put(EMACS_23, true);
+            defaults.put(EMACS_ADDITIONAL_PARAMETERS, ""-n -e"");
             defaults.put(""fontFamily"", ""SansSerif"");
 
-		} else if (Globals.osName.toLowerCase().startsWith(""windows"")) {
-			//defaults.put(""pdfviewer"", ""cmd.exe /c start /b"");
-			//defaults.put(""psviewer"", ""cmd.exe /c start /b"");
-			//defaults.put(""htmlviewer"", ""cmd.exe /c start /b"");
-			defaults.put(""lookAndFeel"", ""com.jgoodies.looks.windows.WindowsLookAndFeel"");
+        } else if (Globals.osName.toLowerCase().startsWith(""windows"")) {
+            //defaults.put(""pdfviewer"", ""cmd.exe /c start /b"");
+            //defaults.put(""psviewer"", ""cmd.exe /c start /b"");
+            //defaults.put(""htmlviewer"", ""cmd.exe /c start /b"");
+            defaults.put(""lookAndFeel"", ""com.jgoodies.looks.windows.WindowsLookAndFeel"");
             defaults.put(""winEdtPath"", ""C:\\Program Files\\WinEdt Team\\WinEdt\\WinEdt.exe"");
             defaults.put(""latexEditorPath"", ""C:\\Program Files\\LEd\\LEd.exe"");
-        	defaults.put(EMACS_PATH, ""emacsclient.exe"");
-        	defaults.put(EMACS_23, true);
-        	defaults.put(EMACS_ADDITIONAL_PARAMETERS, ""-n -e"");
+            defaults.put(EMACS_PATH, ""emacsclient.exe"");
+            defaults.put(EMACS_23, true);
+            defaults.put(EMACS_ADDITIONAL_PARAMETERS, ""-n -e"");
             defaults.put(""fontFamily"", ""Arial"");
 
         } else {
-			//defaults.put(""pdfviewer"", ""evince"");
-			//defaults.put(""psviewer"", ""gv"");
-			//defaults.put(""htmlviewer"", ""firefox"");
-			defaults.put(""lookAndFeel"", ""com.jgoodies.plaf.plastic.Plastic3DLookAndFeel"");
+            //defaults.put(""pdfviewer"", ""evince"");
+            //defaults.put(""psviewer"", ""gv"");
+            //defaults.put(""htmlviewer"", ""firefox"");
+            defaults.put(""lookAndFeel"", ""com.jgoodies.plaf.plastic.Plastic3DLookAndFeel"");
             defaults.put(""fontFamily"", ""SansSerif"");
-            
-        	// linux
-        	defaults.put(EMACS_PATH, ""gnuclient"");
-        	defaults.put(EMACS_23, false);
-        	defaults.put(EMACS_ADDITIONAL_PARAMETERS, ""-batch -eval"");
-		}
-		defaults.put(""useProxy"", Boolean.FALSE);
+
+            // linux
+            defaults.put(EMACS_PATH, ""gnuclient"");
+            defaults.put(EMACS_23, false);
+            defaults.put(EMACS_ADDITIONAL_PARAMETERS, ""-batch -eval"");
+        }
+        defaults.put(""useProxy"", Boolean.FALSE);
         defaults.put(""proxyHostname"", ""my proxy host"");
         defaults.put(""proxyPort"", ""my proxy port"");
         defaults.put(PDF_PREVIEW, Boolean.FALSE);
         defaults.put(""useDefaultLookAndFeel"", Boolean.TRUE);
-        defaults.put(""lyxpipe"", System.getProperty(""user.home"")+File.separator+"".lyx/lyxpipe"");
+        defaults.put(""lyxpipe"", System.getProperty(""user.home"") + File.separator + "".lyx/lyxpipe"");
         defaults.put(""vim"", ""vim"");
         defaults.put(""vimServer"", ""vim"");
         defaults.put(""posX"", new Integer(0));
@@ -215,20 +281,38 @@ private JabRefPreferences() {
         defaults.put(""namesLastOnly"", Boolean.TRUE); // ""Show last names only""
         defaults.put(""language"", ""en"");
         defaults.put(""showShort"", Boolean.TRUE);
-        defaults.put(""priSort"", ""author"");
-        defaults.put(""priDescending"", Boolean.FALSE);
-        defaults.put(""priBinary"", Boolean.FALSE);
-        defaults.put(""secSort"", ""year"");
-        defaults.put(""secDescending"", Boolean.TRUE);
-        defaults.put(""terSort"", ""author"");
-        defaults.put(""terDescending"", Boolean.FALSE);
+
+        // Sorting preferences
+        defaults.put(PRIMARY_SORT_FIELD, ""author"");
+        defaults.put(PRIMARY_SORT_DESCENDING, Boolean.FALSE);
+        defaults.put(SECONDARY_SORT_FIELD, ""year"");
+        defaults.put(SECONDARY_SORT_DESCENDING, Boolean.TRUE);
+        defaults.put(TERTIARY_SORT_FIELD, ""author"");
+        defaults.put(TERTIARY_SORT_DESCENDING, Boolean.FALSE);
+        defaults.put(SAVE_IN_ORIGINAL_ORDER, Boolean.FALSE);
+        defaults.put(SAVE_IN_SPECIFIED_ORDER, Boolean.FALSE);
+        defaults.put(SAVE_PRIMARY_SORT_FIELD, ""bibtexkey"");
+        defaults.put(SAVE_PRIMARY_SORT_DESCENDING, Boolean.FALSE);
+        defaults.put(SAVE_SECONDARY_SORT_FIELD, ""author"");
+        defaults.put(SAVE_SECONDARY_SORT_DESCENDING, Boolean.TRUE);
+        defaults.put(SAVE_TERTIARY_SORT_FIELD, """");
+        defaults.put(SAVE_TERTIARY_SORT_DESCENDING, Boolean.TRUE);
+        defaults.put(EXPORT_IN_ORIGINAL_ORDER, Boolean.FALSE);
+        defaults.put(EXPORT_IN_SPECIFIED_ORDER, Boolean.FALSE);
+        defaults.put(EXPORT_PRIMARY_SORT_FIELD, ""bibtexkey"");
+        defaults.put(EXPORT_PRIMARY_SORT_DESCENDING, Boolean.FALSE);
+        defaults.put(EXPORT_SECONDARY_SORT_FIELD, ""author"");
+        defaults.put(EXPORT_SECONDARY_SORT_DESCENDING, Boolean.TRUE);
+        defaults.put(EXPORT_TERTIARY_SORT_FIELD, """");
+        defaults.put(EXPORT_TERTIARY_SORT_DESCENDING, Boolean.TRUE);
+
         defaults.put(""columnNames"", ""entrytype;author;title;year;journal;owner;timestamp;bibtexkey"");
-        defaults.put(""columnWidths"",""75;280;400;60;100;100;100;100"");
-        defaults.put(PersistenceTableColumnListener.ACTIVATE_PREF_KEY, 
-        		new Boolean(PersistenceTableColumnListener.DEFAULT_ENABLED));
+        defaults.put(""columnWidths"", ""75;280;400;60;100;100;100;100"");
+        defaults.put(PersistenceTableColumnListener.ACTIVATE_PREF_KEY,
+                new Boolean(PersistenceTableColumnListener.DEFAULT_ENABLED));
         defaults.put(""xmpPrivacyFilters"", ""pdf;timestamp;keywords;owner;note;review"");
         defaults.put(""useXmpPrivacyFilter"", Boolean.FALSE);
-        defaults.put(""numberColWidth"",new Integer(GUIGlobals.NUMBER_COL_LENGTH));
+        defaults.put(""numberColWidth"", new Integer(GUIGlobals.NUMBER_COL_LENGTH));
         defaults.put(""workingDirectory"", System.getProperty(""user.home""));
         defaults.put(""exportWorkingDirectory"", System.getProperty(""user.home""));
         defaults.put(""importWorkingDirectory"", System.getProperty(""user.home""));
@@ -253,12 +337,7 @@ private JabRefPreferences() {
         defaults.put(""searchAll"", Boolean.FALSE);
         defaults.put(""incrementS"", Boolean.FALSE);
         defaults.put(""searchAutoComplete"", Boolean.TRUE);
-        defaults.put(""saveInStandardOrder"", Boolean.TRUE);
-        defaults.put(""saveInOriginalOrder"", Boolean.FALSE);
-        defaults.put(""saveInTitleOrder"", Boolean.FALSE);
-        defaults.put(""exportInStandardOrder"", Boolean.TRUE);
-        defaults.put(""exportInOriginalOrder"", Boolean.FALSE);
-        defaults.put(""exportInTitleOrder"", Boolean.FALSE);
+
         defaults.put(""selectS"", Boolean.FALSE);
         defaults.put(""regExpSearch"", Boolean.TRUE);
         defaults.put(""highLightWords"", Boolean.TRUE);
@@ -284,7 +363,7 @@ private JabRefPreferences() {
         defaults.put(""groupExpandTree"", Boolean.TRUE);
         defaults.put(""groupAutoShow"", Boolean.TRUE);
         defaults.put(""groupAutoHide"", Boolean.TRUE);
-        defaults.put(JabRefPreferences.GROUP_SHOW_NUMBER_OF_ELEMENTS, Boolean.FALSE);
+        defaults.put(GROUP_SHOW_NUMBER_OF_ELEMENTS, Boolean.FALSE);
         defaults.put(""autoAssignGroup"", Boolean.TRUE);
         defaults.put(""groupKeywordSeparator"", "", "");
         defaults.put(EDIT_GROUP_MEMBERSHIP_MODE, Boolean.FALSE);
@@ -298,9 +377,9 @@ private JabRefPreferences() {
         defaults.put(""memoryStickMode"", Boolean.FALSE);
         defaults.put(""renameOnMoveFileToFileDir"", Boolean.TRUE);
 
-    // The general fields stuff is made obsolete by the CUSTOM_TAB_... entries.
-        defaults.put(""generalFields"", ""crossref;keywords;file;doi;url;urldate;""+
-                     ""pdf;comment;owner"");
+        // The general fields stuff is made obsolete by the CUSTOM_TAB_... entries.
+        defaults.put(""generalFields"", ""crossref;keywords;file;doi;url;urldate;""
+                + ""pdf;comment;owner"");
 
         defaults.put(""useCustomIconTheme"", Boolean.FALSE);
         defaults.put(""customIconThemeFile"", ""/home/alver/div/crystaltheme_16/Icons.properties"");
@@ -344,18 +423,18 @@ private JabRefPreferences() {
         defaults.put(""preferUrlDoi"", Boolean.FALSE);
         defaults.put(""fileColumn"", Boolean.TRUE);
         defaults.put(""arxivColumn"", Boolean.FALSE);
-        
+
         defaults.put(SpecialFieldsUtils.PREF_SPECIALFIELDSENABLED, SpecialFieldsUtils.PREF_SPECIALFIELDSENABLED_DEFAULT);
         defaults.put(SpecialFieldsUtils.PREF_SHOWCOLUMN_PRIORITY, SpecialFieldsUtils.PREF_SHOWCOLUMN_PRIORITY_DEFAULT);
         defaults.put(SpecialFieldsUtils.PREF_SHOWCOLUMN_QUALITY, SpecialFieldsUtils.PREF_SHOWCOLUMN_QUALITY_DEFAULT);
         defaults.put(SpecialFieldsUtils.PREF_SHOWCOLUMN_RANKING, SpecialFieldsUtils.PREF_SHOWCOLUMN_RANKING_DEFAULT);
         defaults.put(SpecialFieldsUtils.PREF_RANKING_COMPACT, SpecialFieldsUtils.PREF_RANKING_COMPACT_DEFAULT);
         defaults.put(SpecialFieldsUtils.PREF_SHOWCOLUMN_RELEVANCE, SpecialFieldsUtils.PREF_SHOWCOLUMN_RELEVANCE_DEFAULT);
         defaults.put(SpecialFieldsUtils.PREF_AUTOSYNCSPECIALFIELDSTOKEYWORDS, SpecialFieldsUtils.PREF_AUTOSYNCSPECIALFIELDSTOKEYWORDS_DEFAULT);
-    	defaults.put(SpecialFieldsUtils.PREF_SERIALIZESPECIALFIELDS, SpecialFieldsUtils.PREF_SERIALIZESPECIALFIELDS_DEFAULT);
-    	
-    	defaults.put(SHOWONELETTERHEADINGFORICONCOLUMNS, Boolean.FALSE);
-        
+        defaults.put(SpecialFieldsUtils.PREF_SERIALIZESPECIALFIELDS, SpecialFieldsUtils.PREF_SERIALIZESPECIALFIELDS_DEFAULT);
+
+        defaults.put(SHOWONELETTERHEADINGFORICONCOLUMNS, Boolean.FALSE);
+
         defaults.put(""useOwner"", Boolean.TRUE);
         defaults.put(""overwriteOwner"", Boolean.FALSE);
         defaults.put(""allowTableEditing"", Boolean.FALSE);
@@ -373,49 +452,48 @@ private JabRefPreferences() {
         defaults.put(""previewEnabled"", Boolean.TRUE);
         defaults.put(""activePreview"", 0);
         defaults.put(""preview0"", ""<font face=\""arial\"">""
-                     +""<b><i>\\bibtextype</i><a name=\""\\bibtexkey\"">\\begin{bibtexkey} (\\bibtexkey)</a>""
-                     +""\\end{bibtexkey}</b><br>__NEWLINE__""
-                     +""\\begin{author} \\format[Authors(LastFirst,Initials,Semicolon,Amp),HTMLChars]{\\author}<BR>\\end{author}__NEWLINE__""
-                     +""\\begin{editor} \\format[Authors(LastFirst,Initials,Semicolon,Amp),HTMLChars]{\\editor} ""
-                     +""<i>(\\format[IfPlural(Eds.,Ed.)]{\\editor})</i><BR>\\end{editor}__NEWLINE__""
-                     +""\\begin{title} \\format[HTMLChars]{\\title} \\end{title}<BR>__NEWLINE__""
-                     +""\\begin{chapter} \\format[HTMLChars]{\\chapter}<BR>\\end{chapter}__NEWLINE__""
-                     +""\\begin{journal} <em>\\format[HTMLChars]{\\journal}, </em>\\end{journal}__NEWLINE__""
-                     // Include the booktitle field for @inproceedings, @proceedings, etc.
-                     +""\\begin{booktitle} <em>\\format[HTMLChars]{\\booktitle}, </em>\\end{booktitle}__NEWLINE__""
-                     +""\\begin{school} <em>\\format[HTMLChars]{\\school}, </em>\\end{school}__NEWLINE__""
-                     +""\\begin{institution} <em>\\format[HTMLChars]{\\institution}, </em>\\end{institution}__NEWLINE__""
-                     +""\\begin{publisher} <em>\\format[HTMLChars]{\\publisher}, </em>\\end{publisher}__NEWLINE__""
-                     +""\\begin{year}<b>\\year</b>\\end{year}\\begin{volume}<i>, \\volume</i>\\end{volume}""
-                     +""\\begin{pages}, \\format[FormatPagesForHTML]{\\pages} \\end{pages}__NEWLINE__""
-                     +""\\begin{abstract}<BR><BR><b>Abstract: </b> \\format[HTMLChars]{\\abstract} \\end{abstract}__NEWLINE__""
-                     +""\\begin{review}<BR><BR><b>Review: </b> \\format[HTMLChars]{\\review} \\end{review}""
-                     +""</dd>__NEWLINE__<p></p></font>"");
+                + ""<b><i>\\bibtextype</i><a name=\""\\bibtexkey\"">\\begin{bibtexkey} (\\bibtexkey)</a>""
+                + ""\\end{bibtexkey}</b><br>__NEWLINE__""
+                + ""\\begin{author} \\format[Authors(LastFirst,Initials,Semicolon,Amp),HTMLChars]{\\author}<BR>\\end{author}__NEWLINE__""
+                + ""\\begin{editor} \\format[Authors(LastFirst,Initials,Semicolon,Amp),HTMLChars]{\\editor} ""
+                + ""<i>(\\format[IfPlural(Eds.,Ed.)]{\\editor})</i><BR>\\end{editor}__NEWLINE__""
+                + ""\\begin{title} \\format[HTMLChars]{\\title} \\end{title}<BR>__NEWLINE__""
+                + ""\\begin{chapter} \\format[HTMLChars]{\\chapter}<BR>\\end{chapter}__NEWLINE__""
+                + ""\\begin{journal} <em>\\format[HTMLChars]{\\journal}, </em>\\end{journal}__NEWLINE__""
+                // Include the booktitle field for @inproceedings, @proceedings, etc.
+                + ""\\begin{booktitle} <em>\\format[HTMLChars]{\\booktitle}, </em>\\end{booktitle}__NEWLINE__""
+                + ""\\begin{school} <em>\\format[HTMLChars]{\\school}, </em>\\end{school}__NEWLINE__""
+                + ""\\begin{institution} <em>\\format[HTMLChars]{\\institution}, </em>\\end{institution}__NEWLINE__""
+                + ""\\begin{publisher} <em>\\format[HTMLChars]{\\publisher}, </em>\\end{publisher}__NEWLINE__""
+                + ""\\begin{year}<b>\\year</b>\\end{year}\\begin{volume}<i>, \\volume</i>\\end{volume}""
+                + ""\\begin{pages}, \\format[FormatPagesForHTML]{\\pages} \\end{pages}__NEWLINE__""
+                + ""\\begin{abstract}<BR><BR><b>Abstract: </b> \\format[HTMLChars]{\\abstract} \\end{abstract}__NEWLINE__""
+                + ""\\begin{review}<BR><BR><b>Review: </b> \\format[HTMLChars]{\\review} \\end{review}""
+                + ""</dd>__NEWLINE__<p></p></font>"");
         defaults.put(""preview1"", ""<font face=\""arial\"">""
-                     +""<b><i>\\bibtextype</i><a name=\""\\bibtexkey\"">\\begin{bibtexkey} (\\bibtexkey)</a>""
-                     +""\\end{bibtexkey}</b><br>__NEWLINE__""
-                     +""\\begin{author} \\format[Authors(LastFirst,Initials,Semicolon,Amp),HTMLChars]{\\author}<BR>\\end{author}__NEWLINE__""
-                     +""\\begin{editor} \\format[Authors(LastFirst,Initials,Semicolon,Amp),HTMLChars]{\\editor} ""
-                     +""<i>(\\format[IfPlural(Eds.,Ed.)]{\\editor})</i><BR>\\end{editor}__NEWLINE__""
-                     +""\\begin{title} \\format[HTMLChars]{\\title} \\end{title}<BR>__NEWLINE__""
-                     +""\\begin{chapter} \\format[HTMLChars]{\\chapter}<BR>\\end{chapter}__NEWLINE__""
-                     +""\\begin{journal} <em>\\format[HTMLChars]{\\journal}, </em>\\end{journal}__NEWLINE__""
-                     // Include the booktitle field for @inproceedings, @proceedings, etc.
-                     +""\\begin{booktitle} <em>\\format[HTMLChars]{\\booktitle}, </em>\\end{booktitle}__NEWLINE__""
-                     +""\\begin{school} <em>\\format[HTMLChars]{\\school}, </em>\\end{school}__NEWLINE__""
-                     +""\\begin{institution} <em>\\format[HTMLChars]{\\institution}, </em>\\end{institution}__NEWLINE__""
-                     +""\\begin{publisher} <em>\\format[HTMLChars]{\\publisher}, </em>\\end{publisher}__NEWLINE__""
-                     +""\\begin{year}<b>\\year</b>\\end{year}\\begin{volume}<i>, \\volume</i>\\end{volume}""
-                     +""\\begin{pages}, \\format[FormatPagesForHTML]{\\pages} \\end{pages}""
-                     +""</dd>__NEWLINE__<p></p></font>"");
-
+                + ""<b><i>\\bibtextype</i><a name=\""\\bibtexkey\"">\\begin{bibtexkey} (\\bibtexkey)</a>""
+                + ""\\end{bibtexkey}</b><br>__NEWLINE__""
+                + ""\\begin{author} \\format[Authors(LastFirst,Initials,Semicolon,Amp),HTMLChars]{\\author}<BR>\\end{author}__NEWLINE__""
+                + ""\\begin{editor} \\format[Authors(LastFirst,Initials,Semicolon,Amp),HTMLChars]{\\editor} ""
+                + ""<i>(\\format[IfPlural(Eds.,Ed.)]{\\editor})</i><BR>\\end{editor}__NEWLINE__""
+                + ""\\begin{title} \\format[HTMLChars]{\\title} \\end{title}<BR>__NEWLINE__""
+                + ""\\begin{chapter} \\format[HTMLChars]{\\chapter}<BR>\\end{chapter}__NEWLINE__""
+                + ""\\begin{journal} <em>\\format[HTMLChars]{\\journal}, </em>\\end{journal}__NEWLINE__""
+                // Include the booktitle field for @inproceedings, @proceedings, etc.
+                + ""\\begin{booktitle} <em>\\format[HTMLChars]{\\booktitle}, </em>\\end{booktitle}__NEWLINE__""
+                + ""\\begin{school} <em>\\format[HTMLChars]{\\school}, </em>\\end{school}__NEWLINE__""
+                + ""\\begin{institution} <em>\\format[HTMLChars]{\\institution}, </em>\\end{institution}__NEWLINE__""
+                + ""\\begin{publisher} <em>\\format[HTMLChars]{\\publisher}, </em>\\end{publisher}__NEWLINE__""
+                + ""\\begin{year}<b>\\year</b>\\end{year}\\begin{volume}<i>, \\volume</i>\\end{volume}""
+                + ""\\begin{pages}, \\format[FormatPagesForHTML]{\\pages} \\end{pages}""
+                + ""</dd>__NEWLINE__<p></p></font>"");
 
         // TODO: Currently not possible to edit this setting:
         defaults.put(""previewPrintButton"", Boolean.FALSE);
         defaults.put(""autoDoubleBraces"", Boolean.FALSE);
         defaults.put(""doNotResolveStringsFor"", ""url"");
         defaults.put(""resolveStringsAllFields"", Boolean.FALSE);
-        defaults.put(""putBracesAroundCapitals"","""");//""title;journal;booktitle;review;abstract"");
+        defaults.put(""putBracesAroundCapitals"", """");//""title;journal;booktitle;review;abstract"");
         defaults.put(""nonWrappableFields"", ""pdf;ps;url;doi;file"");
         defaults.put(""useImportInspectionDialog"", Boolean.TRUE);
         defaults.put(""useImportInspectionDialogForSingle"", Boolean.TRUE);
@@ -486,36 +564,32 @@ private JabRefPreferences() {
         defaults.put(""dbConnectDatabase"", ""jabref"");
         defaults.put(""dbConnectUsername"", ""root"");
         CleanUpAction.putDefaults(defaults);
-        
+
         // defaults for DroppedFileHandler UI
-    	defaults.put(DroppedFileHandler.DFH_LEAVE, Boolean.FALSE);
-    	defaults.put(DroppedFileHandler.DFH_COPY, Boolean.TRUE);
-    	defaults.put(DroppedFileHandler.DFH_MOVE, Boolean.FALSE);
-    	defaults.put(DroppedFileHandler.DFH_RENAME, Boolean.FALSE);
-        
+        defaults.put(DroppedFileHandler.DFH_LEAVE, Boolean.FALSE);
+        defaults.put(DroppedFileHandler.DFH_COPY, Boolean.TRUE);
+        defaults.put(DroppedFileHandler.DFH_MOVE, Boolean.FALSE);
+        defaults.put(DroppedFileHandler.DFH_RENAME, Boolean.FALSE);
+
         //defaults.put(""lastAutodetectedImport"", """");
-        
         //defaults.put(""autoRemoveExactDuplicates"", Boolean.FALSE);
         //defaults.put(""confirmAutoRemoveExactDuplicates"", Boolean.TRUE);
-        
         //defaults.put(""tempDir"", System.getProperty(""java.io.tmpdir""));
         //Util.pr(System.getProperty(""java.io.tempdir""));
-
         //defaults.put(""keyPattern"", new LabelPattern(KEY_PATTERN));
-        
         defaults.put(ImportSettingsTab.PREF_IMPORT_ALWAYSUSE, Boolean.FALSE);
         defaults.put(ImportSettingsTab.PREF_IMPORT_DEFAULT_PDF_IMPORT_STYLE, ImportSettingsTab.DEFAULT_STYLE);
         defaults.put(ImportSettingsTab.PREF_IMPORT_FILENAMEPATTERN, ImportSettingsTab.DEFAULT_FILENAMEPATTERNS[0]);
-        
+
         restoreKeyBindings();
 
         customExports = new CustomExportList(new ExportComparator());
         customImports = new CustomImportList(this);
 
         //defaults.put(""oooWarning"", Boolean.TRUE);
         updateSpecialFieldHandling();
-        WRAPPED_USERNAME = ""[""+get(""defaultOwner"")+""]"";
-        MARKING_WITH_NUMBER_PATTERN = ""\\[""+get(""defaultOwner"").replaceAll(""\\\\"",""\\\\\\\\"")+"":(\\d+)\\]"";
+        WRAPPED_USERNAME = ""["" + get(""defaultOwner"") + ""]"";
+        MARKING_WITH_NUMBER_PATTERN = ""\\["" + get(""defaultOwner"").replaceAll(""\\\\"", ""\\\\\\\\"") + "":(\\d+)\\]"";
 
         String defaultExpression = ""**/.*[bibtexkey].*\\\\.[extension]"";
         defaults.put(DEFAULT_REG_EXP_SEARCH_EXPRESSION_KEY, defaultExpression);
@@ -526,47 +600,45 @@ private JabRefPreferences() {
         defaults.put(""useCaseKeeperOnSearch"", Boolean.TRUE);
         defaults.put(""useUnitFormatterOnSearch"", Boolean.TRUE);
 
-	defaults.put(""userFileDir"", GUIGlobals.FILE_FIELD + ""Directory"");
-	try {
